entity_name,canonical_name,entity_id,Contributor.ID,original_group_id,to_add_status,confirmed_link,flag,review_group_id,entity_status,city,n_contributions,conflicting_contributor_ids,confirmed,is_conflict,link_methods,total_amount,max_single_recipient,same_recipient_variant,state,zip,
JMC2 ENGINEERING,NA,6cc3de38-d56f-4837-a996-209be464e326,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Rancho Palos Verdes,1,FALSE,FALSE,FALSE,internal_fuzzy,160,7155,FALSE,CA,90275,
"P2S ENGINEERING, INC.",NA,5bdc0772-0131-4c45-83e6-c892622264f0,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Long Beach,1,FALSE,FALSE,FALSE,internal_fuzzy,2922,7155,TRUE,CA,90815,
"PACE ENGINEERING, INC.",NA,23868c1d-f5b5-4889-a4db-a61441486bb9,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Redding,1,FALSE,FALSE,FALSE,internal_fuzzy,1600,7155,TRUE,CA,96002,
"R&F ENGINEERING, INC.",NA,a8fa39d2-73cb-41d5-8590-223a5954025d,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Roseville,1,FALSE,FALSE,FALSE,internal_fuzzy,120,7155,TRUE,CA,95661,
"RGF ENGINEERING, INC.",NA,b78ec336-7a18-46a8-b08d-af5fd7aa9d69,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Brea,1,FALSE,FALSE,FALSE,internal_fuzzy,30,7155,TRUE,CA,92821,
"RK ENGINEERING, INC.",NA,38154f06-0b5d-4b69-86fe-12303805c506,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,San Francisco,1,FALSE,FALSE,FALSE,internal_fuzzy,891,7155,TRUE,CA,94124,
"SRK ENGINEERING, INC.",NA,c3b1659f-2340-41f8-90d2-9c23f0323ee9,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Escondido,1,FALSE,FALSE,FALSE,internal_fuzzy,807.45,7155,FALSE,CA,92029,
TSAC ENGINEERING,NA,c1c44039-ad56-4981-8f13-c31211a09b5d,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,San Diego,1,FALSE,FALSE,FALSE,internal_fuzzy,1204,7155,TRUE,CA,92131,
VST ENGINEERING INC.,NA,747920de-b754-4112-96b1-082f893c65eb,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Oakland,1,FALSE,FALSE,FALSE,internal_fuzzy,403,7155,TRUE,CA,94612,
XL ENGINEERING,NA,8581e43d-a7e7-4f0c-bbbd-7be2bf4e2f0c,NA,org_rg_10872,,uncertain,,org_rg_10872,new_entity,Auburn,1,FALSE,FALSE,FALSE,internal_fuzzy,625,7155,FALSE,CA,95603,
BROOKFIELD CALWEST BUILDERS LLC (ADRIAN FOLEY),NA,9a5d323d-8cbf-4721-99ac-74e0b94a7342,NA,org_rg_10894,,,,org_rg_10894,new_entity,San Ramon,1,FALSE,FALSE,FALSE,internal_fuzzy,28200,56400,TRUE,CA,94583,
BROOKFIELD NORCAL BUILDERS INC.,NA,c9d5d15a-67ac-4b2c-a5ff-0f934ef37776,NA,org_rg_10894,,,,org_rg_10894,new_entity,Danville,1,FALSE,FALSE,FALSE,internal_fuzzy,650,56400,FALSE,CA,94526,
"BROOKFIELD SOCAL BUILDERS, LLC(JOHN NORMAN)",NA,aa185547-4700-4335-8d59-bbd3298fea90,NA,org_rg_10894,,,,org_rg_10894,new_entity,Costa Mesa,1,FALSE,FALSE,FALSE,internal_fuzzy,28200,56400,TRUE,CA,92626,
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,ENCOMPASS HEALTH,b9be71ab-6fd8-4046-898e-cbba97b10b22,NA,org_rg_10960,add to map,yes,,org_rg_10960,new_entity,Bakersfield,1,FALSE,FALSE,FALSE,internal_fuzzy,1560.66,10692.16,TRUE,CA,93309,
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,ENCOMPASS HEALTH,b9be71ab-6fd8-4046-898e-cbba97b10b22,NA,org_rg_10960,add to map,yes,,org_rg_10960,new_entity,Murrieta,1,FALSE,FALSE,FALSE,internal_fuzzy,955,10692.16,TRUE,CA,92563,
ENCOMPASS HEALTH REHABILITATION HOSPTAL OF MURRIETA,ENCOMPASS HEALTH,b9be71ab-6fd8-4046-898e-cbba97b10b22,NA,org_rg_10960,add to map,yes,,org_rg_10960,new_entity,Murrieta,1,FALSE,FALSE,FALSE,internal_fuzzy,3579.76,10692.16,TRUE,CA,92563,
ENCOMPASS HEATH REHABILITATION HOSPITAL OF BAKERSFIELD,ENCOMPASS HEALTH,b9be71ab-6fd8-4046-898e-cbba97b10b22,NA,org_rg_10960,add to map,yes,,org_rg_10960,new_entity,Bakersfield,1,FALSE,FALSE,FALSE,internal_fuzzy,4596.74,10692.16,TRUE,CA,93309,
NORTHERN CALIFORNIA PSYCHIATRIC SOCIETY,NA,52751f85-cdba-41ab-8d4b-269c4978ca40,NA,org_rg_11091,don't add,no,,org_rg_11091_a,new_entity,Fresno,1,FALSE,FALSE,FALSE,internal_fuzzy,8100,17139,TRUE,CA,93726,
SOUTHERN CALIFORNIA PSYCHIATRIC SOCIETY,NA,47e37ce1-f5a1-408d-87d6-cc3e441f23c1,NA,org_rg_11091,don't add,no,,org_rg_11091_b,new_entity,Culver City,1,FALSE,FALSE,FALSE,internal_fuzzy,9039,17139,TRUE,CA,90230,
"ANHEUSER BUSCH CO., INC",ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,add to map,yes,,org_rg_1130,adding_to_existing,Sacramento,3,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,35000,15240,FALSE,CA,95814-3973,
ANHEUSER BUSCH COMPANIES,ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,in existing map,yes,,org_rg_1130,adding_to_existing,Sacramento | St. Louis,6,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,72800,15240,FALSE,CA | MO,63118 | 95814,
"ANHEUSER BUSCH COMPANIES, INC.",ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,in existing map,yes,,org_rg_1130,adding_to_existing,St. Louis,1,FALSE,TRUE,FALSE,exact_name_v5 | name_v5_cross,10000,15240,TRUE,MO,63118,
ANHEUSER-BUSCH COMPANIES,ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,in existing map,yes,,org_rg_1130,adding_to_existing,St. Louis | Washington,12,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross,171100,15240,FALSE,DC | MO,20005-6549 | 63118,
"ANHEUSER-BUSCH COMPANIES, INC.",ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,add to map,yes,,org_rg_1130,adding_to_existing,Sacramento,10,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,200440,15240,TRUE,CA,95814 | 95814-3973,
"ANHEUSER-BUSCH COMPANIES, LLC (CURTIS RAULINAITIS)",ANHEUSER BUSCH,516f1b32-3c1b-4a55-94b5-44e2e6c73ce3,NA,org_rg_1130,add to map,yes,,org_rg_1130,adding_to_existing,Saint Louis,1,FALSE,FALSE,FALSE,exact_name_v5 | name_v5_cross,7500,15240,FALSE,MO,63118-1849,
ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER CONTIBUTIONS),ANTELOPE VALLEY COLLEGE FEDERATION OF TEACHERS,e5d840a4-4613-4b5a-a1e3-53601ba80f87,NA,org_rg_1143,add to map,yes,,org_rg_1143,new_entity,Burbank,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross,525.25,10480.65,TRUE,CA,91505,
ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER CONTRIBUTIONS),ANTELOPE VALLEY COLLEGE FEDERATION OF TEACHERS,e5d840a4-4613-4b5a-a1e3-53601ba80f87,NA,org_rg_1143,add to map,yes,,org_rg_1143,new_entity,Burbank,9,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,8545.6,10480.65,TRUE,CA,91505,
ANTELOPE VALLEY FEDERATION OF TEACHERS COLLEGE CERTIFIED (UNITEMIZED MEMBER DUES),ANTELOPE VALLEY COLLEGE FEDERATION OF TEACHERS,e5d840a4-4613-4b5a-a1e3-53601ba80f87,NA,org_rg_1143,add to map,yes,,org_rg_1143,new_entity,Burbank,4,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,6187.29,10480.65,TRUE,CA,91505,
"LOWE'S COMPANIES, INC. FEDERAL PAC (FED PAC ID C00251751)",LOWE'S,a4ef0b1f-57a4-458e-b241-e00574cad2cb,1454875,org_rg_135,add to map,yes,,org_rg_135,adding_to_existing,Mooresville,1,FALSE,FALSE,FALSE,name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id,2500,5000,TRUE,NC,28117,
"LOWE'S COMPANIES, INC. FEDERAL PAC (FED PAC ID# C00251751)",LOWE'S,a4ef0b1f-57a4-458e-b241-e00574cad2cb,1454875,org_rg_135,add to map,yes,,org_rg_135,adding_to_existing,Mooresville,1,FALSE,FALSE,FALSE,name_v2_cross | name_v4_cross | name_v5_cross | same_contributor_id,2500,5000,TRUE,NC,28117,
"LOWE'S COMPANIES, INC. PAC (FED PAC ID #C00251751)",LOWE'S,a4ef0b1f-57a4-458e-b241-e00574cad2cb,1454875,org_rg_135,add to map,yes,,org_rg_135,adding_to_existing,Mooresville,2,FALSE,FALSE,FALSE,same_contributor_id,5000,5000,FALSE,NC,28117,
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE (FED PAC IDC00251751)",LOWE'S,a4ef0b1f-57a4-458e-b241-e00574cad2cb,1454875,org_rg_135,in existing map,yes,,org_rg_135,adding_to_existing,MOORESVILLE,1,FALSE,TRUE,FALSE,same_contributor_id,5000,5000,FALSE,NC,28117,
PHYSICIAN ASSOCIATION OF CALIFORNIA,PHYSICIAN ASSOCIATION OF CALIFORNIA,fb40e856-baa0-429b-9860-a76cf1d99946,NA,org_rg_159,in existing map,yes,,org_rg_159,adding_to_existing,Sacramento,12,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,5650.83,30655.66,FALSE,CA,95814,
PHYSICIAN ASSOCIATION OF CALIFORNIA (PAC) PAC,PHYSICIAN ASSOCIATION OF CALIFORNIA,fb40e856-baa0-429b-9860-a76cf1d99946,1464730,org_rg_159,in existing map,yes,,org_rg_159,adding_to_existing,Sacramento,2,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,3000,30655.66,FALSE,CA,95814,
PHYSICIAN ASSOCIATION OF CALIFORNIA PAC,PHYSICIAN ASSOCIATION OF CALIFORNIA,fb40e856-baa0-429b-9860-a76cf1d99946,1464730,org_rg_159,in existing map,yes,,org_rg_159,adding_to_existing,Sacramento,15,FALSE,TRUE,FALSE,map1_bridge | name_v4_cross | name_v5_cross | same_contributor_id | same_contributor_id,39655.66,30655.66,TRUE,CA,95814,
PHYSICIAN ASSOCIATION OF CALIFORNIA POLITICAL ACTION COMMITTEE,PHYSICIAN ASSOCIATION OF CALIFORNIA,fb40e856-baa0-429b-9860-a76cf1d99946,1464730,org_rg_159,in existing map,yes,,org_rg_159,adding_to_existing,Sacramento,1,FALSE,TRUE,FALSE,same_contributor_id,39200,30655.66,FALSE,CA,95814-4428,
PHYSICIANS ASSOCIATION OF CALIFORNIA PAC,PHYSICIAN ASSOCIATION OF CALIFORNIA,fb40e856-baa0-429b-9860-a76cf1d99946,1464730,org_rg_159,add to map,yes,,org_rg_159,adding_to_existing,Sacramento,3,FALSE,FALSE,FALSE,same_contributor_id,27500,30655.66,TRUE,CA,95814,
BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES (UNITEMIZED MEMBER CONTRIBUTIONS),BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES,233ddaa7-6bb3-43b7-ba5a-42032e1838d9,NA,org_rg_1603,add to map,yes,,org_rg_1603,new_entity,Berkeley,16,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,13559.17,15703.25,TRUE,CA,94702,
BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES (UNITEMIZED MEMBER DUES),BERKELEY COUNCIL OF CLASSIFIED EMPLOYEES,233ddaa7-6bb3-43b7-ba5a-42032e1838d9,NA,org_rg_1603,add to map,yes,,org_rg_1603,new_entity,Berkeley,7,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,9378.82,15703.25,TRUE,CA,94702,
BLUE SHIELD OF CALIFORNIA,BLUE SHEILD OF CALIFORNIA,4234d4ef-263c-4213-a1da-eaf2f1a71b3d,NA,org_rg_1707,,,more than one canonical name,org_rg_1707,adding_to_existing,Oakland | Sacramento | San Francisco,46,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,1200800,20800,TRUE,CA,94105 | 94105-1813 | 94607 | 94607-3885 | 95814-3948,
BLUE SHIELD OF CALIFORNIA (RUA),NA,4234d4ef-263c-4213-a1da-eaf2f1a71b3d,NA,org_rg_1707,,,more than one canonical name,org_rg_1707,adding_to_existing,Oakland,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross,1900,20800,TRUE,CA,94607,
CARL DEMAIO FOR ASSEMBLY 2026,CARL DEMAIO FOR STATE ASSEMBLY,cf805eb1-bb0e-4d03-99ee-86273c50b68d,1476859,org_rg_183,add to map,yes,,org_rg_183,new_entity,SAN MARCOS,2,FALSE,FALSE,FALSE,same_contributor_id,5000,31000,TRUE,CA,92069,
CARL DEMAIO FOR STATE ASSEMBLY 2026,CARL DEMAIO FOR STATE ASSEMBLY,cf805eb1-bb0e-4d03-99ee-86273c50b68d,1476859,org_rg_183,add to map,yes,,org_rg_183,new_entity,San Diego | San Marcos | SAN MARCOS,23,FALSE,FALSE,FALSE,same_contributor_id,61721.92,31000,TRUE,CA,92069 | 92120,
CALIFORNIA ASSOCIATION OF ORTHODONTISTS,CALIFORNIA ASSOCIATION OF ORTHODONTISTS,a810fbde-cf4c-4c24-afe7-9569b806b3aa,NA,org_rg_2005,add to map,yes,,org_rg_2005,new_entity,Lenexa,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,19600,24379.82,TRUE,KS,66219,
CALIFORNIA ASSOCIATION OF ORTHODONTISTS (ADMIN),CALIFORNIA ASSOCIATION OF ORTHODONTISTS,a810fbde-cf4c-4c24-afe7-9569b806b3aa,NA,org_rg_2005,add to map,yes,,org_rg_2005,new_entity,Lenexa,17,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,4779.82,24379.82,TRUE,KS,66219,
CALIFORNIA ASSOCIATION OF ORTHODONTISTS PAC,CALIFORNIA ASSOCIATION OF ORTHODONTISTS,a810fbde-cf4c-4c24-afe7-9569b806b3aa,1442514,org_rg_2005,add to map,yes,,org_rg_2005,new_entity,Sacramento,1,FALSE,FALSE,FALSE,map1_bridge,1500,24379.82,FALSE,CA,95814,
CALIFORNIA BEER & BEVERAGE DISTRIBUTORS (ADMIN),NA,15477016-a737-4251-94cf-099dca333eee,NA,org_rg_2011,add to map,uncertain,,org_rg_2011,new_entity,Sacramento,18,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,3192.25,14100.03,FALSE,CA,95814,
CALIFORNIA BEER AND BEVERAGE DISTRIBUTORS,NA,15477016-a737-4251-94cf-099dca333eee,NA,org_rg_2011,add to map,uncertain,,org_rg_2011,new_entity,Sacramento,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross,9800,14100.03,TRUE,CA,95814,
CALIFORNIA BEER AND BEVERAGE DISTRIBUTORS (ADMIN),NA,15477016-a737-4251-94cf-099dca333eee,NA,org_rg_2011,add to map,uncertain,,org_rg_2011,new_entity,Sacramento,17,FALSE,FALSE,FALSE,exact_name_v1,4300.03,14100.03,TRUE,CA,95814,
CALIFORNIA CONTRACTORS NETWORK,"CALIFORNIA CONTRACTORS NETWORK, INC",39c0b319-5db7-49ff-ae82-8d32d3d86933,NA,org_rg_2024,add to map,yes,,org_rg_2024,new_entity,Orange,1,FALSE,FALSE,FALSE,name_v5_cross,5000,8000,TRUE,CA,92865,
"CALIFORNIA CONTRACTORS NETWORK, INC.","CALIFORNIA CONTRACTORS NETWORK, INC",39c0b319-5db7-49ff-ae82-8d32d3d86933,NA,org_rg_2024,add to map,yes,,org_rg_2024,new_entity,Las Vegas,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v5_cross,4000,8000,TRUE,NV,89148,
"CALIFORNIA ENGINEERING CONTRACTORS, INC.","CALIFORNIA ENGINEERING CONTRACTORS, INC",9ff7fe7b-b74c-40b8-9c7a-af5f344eb018,NA,org_rg_2035,in existing map,yes,,org_rg_2035,adding_to_existing,Pleasanton,4,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,19468,20395,TRUE,CA,94566,
"CALIFORNIA ENGINEERING CONTRACTORS, INC. (RESTRICTED USE ACCOUNT)","CALIFORNIA ENGINEERING CONTRACTORS, INC",9ff7fe7b-b74c-40b8-9c7a-af5f344eb018,NA,org_rg_2035,add to map,yes,,org_rg_2035,adding_to_existing,Pleasanton,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross,927,20395,TRUE,CA,94566,
JOHN HARABEDIAN FOR ASSEMBLY 2026,JOHN HARABEDIAN FOR ASSEMBLY,153e0ea5-bb0f-40d2-af5c-3867c80db164,1477449,org_rg_206,add to map,yes,,org_rg_206,new_entity,Encino | Pasadena,6,FALSE,FALSE,FALSE,same_contributor_id,63300,52075,TRUE,CA,91105-1410 | 91436,
JOSH HARABEDIAN FOR ASSEMBLY 2026,JOHN HARABEDIAN FOR ASSEMBLY,153e0ea5-bb0f-40d2-af5c-3867c80db164,1477449,org_rg_206,add to map,yes,,org_rg_206,new_entity,Encino,3,FALSE,FALSE,FALSE,same_contributor_id,2675,52075,TRUE,CA,91436,
DR AKILAH WEBER PIERSON FOR STATE SENATE 2028,DR AKILAH WEBER PIERSON FOR STATE SENATE,90325676-483a-4e31-ae4d-d94048d01be8,1478674,org_rg_225,add to map,yes,,org_rg_225,new_entity,Sacramento,1,FALSE,FALSE,FALSE,same_contributor_id,1000,26000,FALSE,CA,95815,
DR. AKILAH WEBER FOR STATE SENATE 2028,DR AKILAH WEBER PIERSON FOR STATE SENATE,90325676-483a-4e31-ae4d-d94048d01be8,1478674,org_rg_225,add to map,yes,,org_rg_225,new_entity,Sacramento,1,FALSE,FALSE,FALSE,same_contributor_id,5000,26000,TRUE,CA,95815,
DR. AKILAH WEBER PIERSON FOR STATE SENATE 2028,DR AKILAH WEBER PIERSON FOR STATE SENATE,90325676-483a-4e31-ae4d-d94048d01be8,1478674,org_rg_225,add to map,yes,,org_rg_225,new_entity,Sacramento,10,FALSE,FALSE,FALSE,same_contributor_id,226000,26000,TRUE,CA,95815,
CEMEX,CEMEX,b47f15a4-9526-4302-8117-9cf6c16a409d,NA,org_rg_2290,in existing map,yes,,org_rg_2290,adding_to_existing,Folsom | Friant | Livermore | West Palm Beach,4,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross,9297.08,6000,TRUE,CA | FL,33401 | 93626 | 94550 | 95630,
CEMEX MATERIALS LLC(DEBORAH WELLS),CEMEX,b47f15a4-9526-4302-8117-9cf6c16a409d,NA,org_rg_2290,in existing map,yes,,org_rg_2290,adding_to_existing,West Palm Beach,1,FALSE,TRUE,FALSE,exact_name_v5 | name_v5_cross,1000,6000,FALSE,FL,33401,
"CEMEX MATERIALS, LLC",CEMEX,b47f15a4-9526-4302-8117-9cf6c16a409d,NA,org_rg_2290,in existing map,yes,,org_rg_2290,adding_to_existing,West Palm Beach,1,FALSE,TRUE,FALSE,exact_name_v5 | map1_bridge | name_v5_cross,5900,6000,FALSE,FL,33401,
"CEMEX, INC.",CEMEX,b47f15a4-9526-4302-8117-9cf6c16a409d,NA,org_rg_2290,in existing map,yes,,org_rg_2290,adding_to_existing,El Dorado Hills,1,FALSE,TRUE,FALSE,name_v5_cross,5000,6000,TRUE,CA,95762,
"CEMEX, INC. EMPLOYEES PAC (FEC ID# C00111880)",CEMEX,b47f15a4-9526-4302-8117-9cf6c16a409d,1417274,org_rg_2290,add to map,yes,,org_rg_2290,adding_to_existing,Houston,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,40000,6000,FALSE,TX,77043,
CENTENE AND ITS AFFILIATE HEALTH NET,NA,d312551f-bb76-41c3-a325-7881a3ebd000,491212,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,3,FALSE,FALSE,FALSE,exact_name_v1,29400,21500,FALSE,CA,95814,
CENTENE AND ITS AFFILIATE HEALTH NET,NA,d312551f-bb76-41c3-a325-7881a3ebd000,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,19600,21500,FALSE,CA,95814,
"CENTENE AND ITS AFFILIATE HEALTH NET COMMUNITY SOLUTIONS, INC.",NA,3c4709e3-21fe-4de8-89f1-3234553be67c,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,11700,21500,TRUE,CA,95814,
CENTENE AND ITS AFFILIATE HEALTH NET(ALLISSA KO),NA,d312551f-bb76-41c3-a325-7881a3ebd000,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,20000,21500,FALSE,CA,95814,
CENTENE AND ITS AFFILIATE HEALTH NET(KATIE PHILLIPS),NA,d312551f-bb76-41c3-a325-7881a3ebd000,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,3,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,30000,21500,FALSE,CA,95814,
CENTENE MANAGEMENT  COMPANY LLC,NA,b629db00-e126-46bb-a6fc-7f0bab69dbd9,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Saint Louis,1,FALSE,FALSE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,2000,21500,FALSE,MO,63105,
CENTENE MANAGEMENT COMPANY LLC (KATIE PHILLIPS),NA,b629db00-e126-46bb-a6fc-7f0bab69dbd9,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross,78400,21500,FALSE,CA,95814-3765,
CENTENE MANAGEMENT COMPANY LLC (RESTRICTED USE ACCOUNT)(JAMES ADAMS),NA,b629db00-e126-46bb-a6fc-7f0bab69dbd9,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Saint Louis,1,FALSE,FALSE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,10200,21500,TRUE,MO,63105,
CENTENE MANAGEMENT COMPANY LLC(JAMES ADAMS),NA,b629db00-e126-46bb-a6fc-7f0bab69dbd9,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Saint Louis,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,19600,21500,TRUE,MO,63105,
CENTENE MANAGEMENT COMPANY LLC(TAMIE HOUSER),NA,b629db00-e126-46bb-a6fc-7f0bab69dbd9,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,St Louis,1,FALSE,FALSE,FALSE,exact_name_v4 | name_v4_cross | name_v5_cross,1500,21500,FALSE,MO,63105,
"CENTENE MANAGEMENT COMPANY, LLC AND ITS AFFILIATE HEALTH NET",CENTENE MANAGEMENT COMPANY,d031e75f-9f2a-48da-8a9e-585b1423c3d8,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Sacramento | St. Louis,4,FALSE,TRUE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,8500,21500,FALSE,CA | MO,63105 | 95814,
"CENTENE MANAGEMENT COMPANY, LLC AND ITS AFFILIATE HEALTH NET COMMUNITY SOLUTIONS, INC.",NA,57793620-bfd0-4a13-ad81-6bacf5046df3,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,St. Louis,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,10000,21500,FALSE,MO,63105,
"CENTENE MANAGEMENT COMPANY, LLC/CENTENE AND ITS AFFILIATE HEALTH NET",NA,77f391bf-f89f-4efd-bbca-d79265c714ed,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Clayton,1,FALSE,FALSE,FALSE,map1_bridge,20000,21500,FALSE,MO,63105,
HEALTH NET,NA,5b196b34-0991-4643-a3b9-a3af2401582a,NA,org_rg_2293,uncertain,,more than one canonical name,org_rg_2293,adding_to_existing,Glendale,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | map1_bridge,400,21500,FALSE,CA,91203,
"SEQUOIA PACE, LLC (MATTHEW PATTERSON)",SEQUOIA PACE,01fadba3-808c-43cc-8059-5ca63df4dc61,NA,org_rg_237,add to map,yes,,org_rg_237,new_entity,Covina,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross,25000,20000,FALSE,CA,91723-1722,
"SEQUOIA PACE, LLC( )",SEQUOIA PACE,01fadba3-808c-43cc-8059-5ca63df4dc61,1483101,org_rg_237,add to map,yes,,org_rg_237,new_entity,Fresno,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,10000,20000,TRUE,CA,93721,
"SEQUOIA PACE, LLC(NICOLE BUTLER)",SEQUOIA PACE,01fadba3-808c-43cc-8059-5ca63df4dc61,1483101,org_rg_237,add to map,yes,,org_rg_237,new_entity,Fresno,1,FALSE,FALSE,FALSE,name_v4_cross | name_v5_cross | same_contributor_id,10000,20000,TRUE,CA,93721,
"CLEAR CHANNEL OUTDOOR, LLC",CLEAR CHANNEL OUTDOOR,c747de5d-c6cc-487e-8e85-59e4a0c38c40,NA,org_rg_2471,in existing map,yes,,org_rg_2471,adding_to_existing,Torrance,1,FALSE,TRUE,FALSE,name_v4_cross | name_v5_cross,9800,19600,TRUE,CA,90501,
"CLEAR CHANNEL OUTDOOR, LLC (BRYAN PARKER)",CLEAR CHANNEL OUTDOOR,c747de5d-c6cc-487e-8e85-59e4a0c38c40,NA,org_rg_2471,add to map,yes,,org_rg_2471,adding_to_existing,Torrance,2,FALSE,FALSE,FALSE,exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross,9800,19600,TRUE,CA,90501,
