canonical_entity_id,canonical_entity_name,link_tier,raw_name_variants,n_name_variants,code_final,n_contributors,n_from_pipeline,n_from_manual_review,code_sources,roles,rule_code_variants,code_conflict,conflict_type,n_as_direct_contributor,n_as_employer,conflict_resolution_code
v5_1039,"GRASPOINTNER MANAGEMENT CO., INC.",name_v5,"GRASPOINTNER MANAGEMENT CO., INC.",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1043,GREEN DEVELOPMENT,name_v5,GREEN DEVELOPMENT,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1047,GREENVILLE RANCHERIA,name_v5,GREENVILLE RANCHERIA,1,92a,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1048,GREGS PETROLEUM,name_v5,GREGS PETROLEUM,1,21,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1049,GREWAL RE HOLDINGS,name_v5,GREWAL RE HOLDINGS,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1050,GREYLOCK,name_v5,GREYLOCK,1,52,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1051,GREYLOCK PARTNERS,name_v5,GREYLOCK PARTNERS,1,52,1,1,0,os+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1059,GSF Properties Inc./Golden State Financial Corp. *,name_v5,GSF Properties Inc./Golden State Financial Corp. *,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1060,GSK,name_v5,GSK,1,31-33,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1061,GT WATER PRODUCTS,name_v5,GT WATER PRODUCTS,1,31-33,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1064,GUIDEWIRE,name_v5,GUIDEWIRE,1,79,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1065,GUIDEWIRE SOFTWARE,name_v5,GUIDEWIRE SOFTWARE,1,79,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1066,GURNICK ACADEMY OF MEDICAL ARTS,name_v5,GURNICK ACADEMY OF MEDICAL ARTS,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1067,GUY ENTERPRISES INC AND AFFILIATED ENTITIES,name_v5,GUY ENTERPRISES INC AND AFFILIATED ENTITIES,1,100,1,1,0,not-employed override,direct_contributor,,FALSE,NA,1,0,NA
v5_959,Gaetani Real Estate,name_v5,Gaetani Real Estate,1,40,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_960,Gaine Technology LLC(Martin Dunn),name_v5,Gaine Technology LLC(Martin Dunn),1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_962,Galpin Ford,name_v5,Galpin Ford,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_964,"Ganson Properties, Inc.",name_v5,"Ganson Properties, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_967,"Garden City, Inc. dba Casino M8trix",name_v5,"Garden City, Inc. dba Casino M8trix",1,70,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_970,Gavrilov Law Corporation,name_v5,Gavrilov Law Corporation,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_979,"General Production Service, Inc.",name_v5,"General Production Service, Inc.",1,21,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_981,Generations Healthcare,name_v5,Generations Healthcare,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_982,Genmab,name_v5,Genmab,1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_983,Genuine Auto Parts,name_v5,Genuine Auto Parts,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_985,"George Reed, Inc.",name_v5,"George Reed, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_990,Ghilotti Bros Inc.,name_v5,Ghilotti Bros Inc.,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_991,"Ghost Management Group, LLC(Brian Camire)",name_v5,"Ghost Management Group, LLC(Brian Camire)",1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_993,Gianrand LLC (Gian Singh Randhawa),name_v5,Gianrand LLC (Gian Singh Randhawa),1,99,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_996,Gilbane Building Company,name_v5,Gilbane Building Company,1,40,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1000,Gilkey Five,name_v5,Gilkey Five,1,20,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_1004,"Gleiberman Properties, Inc.",name_v5,"Gleiberman Properties, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1005,Glendale College Guild (Unitemized Member Contributions),name_v5,Glendale College Guild (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1006,Glia Technologies,name_v5,Glia Technologies,1,79,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1007,Global Strategic,name_v5,Global Strategic,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1010,"Gobrands, Inc.",name_v5,"Gobrands, Inc.",1,80,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1012,Golden 1 Credit Union,name_v5,Golden 1 Credit Union,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1013,"Golden 1 Credit Union (Indep Expenditure Account), The",name_v5,"Golden 1 Credit Union (Indep Expenditure Account), The",1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1016,Golden Bear Insurance Co - Art Terner,name_v5,Golden Bear Insurance Co - Art Terner,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1017,Golden Bear Insurance Company,name_v5,Golden Bear Insurance Company,1,52,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_1019,Golden Gateway Center SPE LLC (Matt Bernstein) dba The Gateway,name_v5,Golden Gateway Center SPE LLC (Matt Bernstein) dba The Gateway,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1022,"Golden State Bridge, Inc.",name_v5,"Golden State Bridge, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1023,Golden State Clean Energy,name_v5,Golden State Clean Energy,1,20,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1024,Golden State Health Centers,name_v5,Golden State Health Centers,1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1025,Golden State Health Ctrs,name_v5,Golden State Health Ctrs,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-5887,"Golden State Water Company, A Wholly Owned Subsidiary Of American States Water Company",dd_org_concept,Golden State Water Company,1,20,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1029,"Goodfellow Bros. California, LLC(Brian Gates)",name_v5,"Goodfellow Bros. California, LLC(Brian Gates)",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1033,Gould Medical Group Inc.,name_v5,Gould Medical Group Inc.,1,60,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1036,Granite Construction Company RUA,name_v5,Granite Construction Company RUA,1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-5945,Granite Construction Inc.,dd_org_concept,Granite Construction Company,1,40,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-5948,Graniterock,dd_org_concept,Graniterock,1,40,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1038,Grapevine MSP LLC,name_v5,Grapevine MSP LLC,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1040,Great American Insurance Company,name_v5,Great American Insurance Company,1,52,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-5976,Great Oaks Water Company,dd_org_concept,Great Oaks Water Company,1,20,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1042,Greater Santa Cruz Federation of Teachers (Unitemized Member Contributions),name_v5,Greater Santa Cruz Federation of Teachers (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1046,GreenTree Property Management *,name_v5,GreenTree Property Management *,1,40,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-5984,Greenberg Traurig PA,dd_org_concept,Greenberg Traurig LLP,1,50,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1052,"Greystar Management Services, LP and Affiliated Entities",name_v5,"Greystar Management Services, LP and Affiliated Entities",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1053,"Greystone Management Group, Inc.",name_v5,"Greystone Management Group, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1055,Griffith Family Enterprises LLC(Julie Griffith),name_v5,Griffith Family Enterprises LLC(Julie Griffith),1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1056,"Grizzly Nut, LLC(Mike Coyman)",name_v5,"Grizzly Nut, LLC(Mike Coyman)",1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1057,Groppetti Automotive Family,name_v5,Groppetti Automotive Family,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1058,Ground Floor Public Affairs Corporation,name_v5,Ground Floor Public Affairs Corporation,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1063,"Guenard & Bozarth, LLP",name_v5,"Guenard & Bozarth, LLP",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1068,H S RETAIL MANAGEMENT SERVICES,name_v5,H S RETAIL MANAGEMENT SERVICES,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1070,"H&S Wholesale, LLC (Salaheddin Hassan)",name_v5,"H&S Wholesale, LLC (Salaheddin Hassan)",1,20,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1069,H.G. FENTON PROPERTY COMPANY AND AGGREGATED CONTRIBUTIONS,name_v5,H.G. FENTON PROPERTY COMPANY AND AGGREGATED CONTRIBUTIONS,1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1073,HADSELL STORMER RENICK AND DAI,name_v5,HADSELL STORMER RENICK AND DAI,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1076,HAM PROPERTIES,name_v5,HAM PROPERTIES,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1077,HAMILTON ZANZE,name_v5,HAMILTON ZANZE,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1080,HANSEN RANCH,name_v5,HANSEN RANCH,1,11,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1085,HARDESTY,name_v5,HARDESTY,1,50,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1088,HARLEEN GREWAL DDS,name_v5,HARLEEN GREWAL DDS,1,60,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1089,HARPER CONSTRUCTION,name_v5,HARPER CONSTRUCTION,1,40,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1091,HARTREE PARTNERS,name_v5,HARTREE PARTNERS,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1096,HCA Far West Division,name_v5,HCA Far West Division,1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1097,HCA Management Services,name_v5,HCA Management Services,1,60,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1102,HEATHER J HOUGH CONSULTING,name_v5,HEATHER J HOUGH CONSULTING,1,50,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1103,HECC,name_v5,HECC,1,80,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1104,HEFFERNAN INSURANCE BROKERS,name_v5,HEFFERNAN INSURANCE BROKERS,1,52,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1106,HENGEHOLD MOTOR,name_v5,HENGEHOLD MOTOR,1,80,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1107,HENGEHOLD TRUCK,name_v5,HENGEHOLD TRUCK,1,80,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1113,HI TECH DEVELOPING,name_v5,HI TECH DEVELOPING,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1114,HIB,name_v5,HIB,1,52,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1115,HICKS LAW FIRM,name_v5,HICKS LAW FIRM,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1116,HICKS LAW FIRM PC,name_v5,HICKS LAW FIRM PC,1,50,1,1,0,rule+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1117,HIGHRIDGE COSTA,name_v5,HIGHRIDGE COSTA,1,40,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1121,"HIMS, Inc",name_v5,"HIMS, Inc",1,60,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_1122,HIVE AND COLONY,name_v5,HIVE AND COLONY,1,79,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
dd_-6300,HNTB Corporation,dd_org_concept,HNTB Corporation,1,50,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1124,HOD CARRIERS AND LABORERS LOCAL 783,name_v5,HOD CARRIERS AND LABORERS LOCAL 783,1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1127,HOLDSWORTH HOLDINGS,name_v5,HOLDSWORTH HOLDINGS,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1133,"HOMAK ENTERPRISES, INC. AND AFFILIATED ENTITIES",name_v5,"HOMAK ENTERPRISES, INC. AND AFFILIATED ENTITIES",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1138,HORN PRODUCTIONS,name_v5,HORN PRODUCTIONS,1,70,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1139,HOROWITZ MANAGEMENT,name_v5,HOROWITZ MANAGEMENT,1,52,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1141,HOTWIRE COMMUNICATIONS,name_v5,HOTWIRE COMMUNICATIONS,1,20,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1142,HOUSING,name_v5,HOUSING,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1144,HPS,name_v5,HPS,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1145,HSE,name_v5,HSE,1,40,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1146,HUB INTERNATIONAL,name_v5,HUB INTERNATIONAL,1,52,1,0,1,manual_review,employer,,FALSE,NA,0,1,NA
v5_1147,"HUDSON PACIFIC SERVICES, INC. AND AFFILIATED ENTITIES",name_v5,"HUDSON PACIFIC SERVICES, INC. AND AFFILIATED ENTITIES",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1148,HUESTON HENNIGAN,name_v5,HUESTON HENNIGAN,1,50,1,1,0,pre_classified (locked),employer,,FALSE,NA,0,1,NA
v5_1151,"HUMASON II, INC., DBA MCDONALD'S",name_v5,"HUMASON II, INC., DBA MCDONALD'S",1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1152,HUNTINGTON HEALTH,name_v5,HUNTINGTON HEALTH,1,60,1,1,0,ml+llm agreement,employer,,FALSE,NA,0,1,NA
v5_1072,Habematolel Pomo of Upper Lake TEO,name_v5,Habematolel Pomo of Upper Lake TEO,1,92a,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1075,"Hall Ambulance Service, Inc",name_v5,"Hall Ambulance Service, Inc",1,60,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1078,"Handlery Hotel, Inc.",name_v5,"Handlery Hotel, Inc.",1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1081,"Hansen Ranches, LLC",name_v5,"Hansen Ranches, LLC",1,11,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
dd_-6106,Hanson Bridgett,dd_org_concept,Hanson Bridgett LLP,1,50,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1083,Happy Jewelers,name_v5,Happy Jewelers,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1086,Hardin Honda,name_v5,Hardin Honda,1,80,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1087,"Hardy & Harper, Inc.",name_v5,"Hardy & Harper, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1090,Hartman Security,name_v5,Hartman Security,1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1092,"Hat Creek Construction & Materials, Inc.",name_v5,"Hat Creek Construction & Materials, Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
dd_-6147,Hawaiian Gardens Casino,dd_org_concept,HAWAIIAN GARDENS CASINO AND AGGREGATED CONTRIBUTIONS,1,70,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1094,Hawaiian Gardens Casino dba The Gardens Casino,name_v5,Hawaiian Gardens Casino dba The Gardens Casino,1,70,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1095,Hawthorne Federation of Classified Employees (Unitemized Member Contributions),name_v5,Hawthorne Federation of Classified Employees (Unitemized Member Contributions),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1098,"Health Management Associates, Inc.",name_v5,"Health Management Associates, Inc.",1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1099,"Health Network One, Inc.",name_v5,"Health Network One, Inc.",1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1100,HealthEdge Software Inc.,name_v5,HealthEdge Software Inc.,1,79,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-6200,Healthplus Shared Services,dd_org_concept,Healthplus Shared Services,1,50,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1105,Hellman Properties LLC - Jerry Tone,name_v5,Hellman Properties LLC - Jerry Tone,1,21,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1108,"Henry Salcido, A Professional Corporation (Henry Salcido)",name_v5,"Henry Salcido, A Professional Corporation (Henry Salcido)",1,50,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_1110,Hensel Phelps - RUA,name_v5,Hensel Phelps - RUA,1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1111,Heritage Community Credit Union,name_v5,Heritage Community Credit Union,1,52,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
dd_-6236,"Heritage Provider Network, Inc.",dd_org_concept,Heritage Provider Network,1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1119,Hill Physicians Medical Group,name_v5,Hill Physicians Medical Group,1,60,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1120,Hilton Los Angeles Airport,name_v5,Hilton Los Angeles Airport,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1126,"Hoehn Motors, Inc.",name_v5,"Hoehn Motors, Inc.",1,80,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1129,"Holland Residential California, Inc.",name_v5,"Holland Residential California, Inc.",1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1130,"Holliday Rock Co., Inc.",name_v5,"Holliday Rock Co., Inc.",1,40,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1131,Holman Automotive,name_v5,Holman Automotive,1,80,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1132,Holmes Western Oil Corporation,name_v5,Holmes Western Oil Corporation,1,21,1,1,0,os+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1134,"Homestyle Direct, LLC(Jeffrey Barteau)",name_v5,"Homestyle Direct, LLC(Jeffrey Barteau)",1,60,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1135,Honda of Downtown L.A.,name_v5,Honda of Downtown L.A.,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1136,"Hooper, Lundy & Bookman, P.C.",name_v5,"Hooper, Lundy & Bookman, P.C.",1,50,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1137,"Horizon Nut, LLC (Joel Perkins)",name_v5,"Horizon Nut, LLC (Joel Perkins)",1,11,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1140,Hoseley Corporation,name_v5,Hoseley Corporation,1,40,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1143,Houston Casualty Company,name_v5,Houston Casualty Company,1,52,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1150,Hughes Investments,name_v5,Hughes Investments,1,52,1,1,0,pre_classified (locked),direct_contributor,,FALSE,NA,1,0,NA
v5_1154,HyCare Inc.,name_v5,HyCare Inc.,1,60,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1153,Hyatt Regency San Francisco,name_v5,Hyatt Regency San Francisco,1,80,1,1,0,ml+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1155,IAFF 1014 Los Angeles County F (intermediary for unitemized member dues),name_v5,IAFF 1014 Los Angeles County F (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1156,IAFF 112 Los Angeles City Fire (intermediary for unitemized member dues),name_v5,IAFF 112 Los Angeles City Fire (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1157,IAFF 2881 CA Fire Fighters (intermediary for unitemized member dues),name_v5,IAFF 2881 CA Fire Fighters (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1158,IATSE 600 Int'l Cinematographe (intermediary for unitemized member dues),name_v5,IATSE 600 Int'l Cinematographe (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1159,IATSE 700 Motion Picture Edito (intermediary for unitemized member dues),name_v5,IATSE 700 Motion Picture Edito (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1160,IATSE 839 Animation Guild (intermediary for unitemized member dues),name_v5,IATSE 839 Animation Guild (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1161,IATSE DC 2 District Council (intermediary for unitemized member dues),name_v5,IATSE DC 2 District Council (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1162,IBEW 11 Electrical Workers (intermediary for unitemized member dues),name_v5,IBEW 11 Electrical Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1163,IBEW 1245 Electrical Workers (intermediary for unitemized member dues),name_v5,IBEW 1245 Electrical Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1164,IBEW 18 Electrical Workers (intermediary for unitemized member dues),name_v5,IBEW 18 Electrical Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1165,IBEW 47 Electrical Workers (intermediary for unitemized member dues),name_v5,IBEW 47 Electrical Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1166,IBEW 569 Electrical Workers (intermediary for unitemized member dues),name_v5,IBEW 569 Electrical Workers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1167,"IBOTTA, Inc.",name_v5,"IBOTTA, Inc.",1,50,1,1,0,rule+llm agreement,direct_contributor,,FALSE,NA,1,0,NA
v5_1168,IBT 1932 (intermediary for unitemized member dues),name_v5,IBT 1932 (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1169,IBT 2010 General Teamsters (intermediary for unitemized member dues),name_v5,IBT 2010 General Teamsters (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1170,IBT 63 Wholesale Retail Food D (intermediary for unitemized member dues),name_v5,IBT 63 Wholesale Retail Food D (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1171,"IBT 853 Warehouse, Mail Order, (intermediary for unitemized member dues)",name_v5,"IBT 853 Warehouse, Mail Order, (intermediary for unitemized member dues)",1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1172,"IBT 856 Freight Checkers, Cler (intermediary for unitemized member dues)",name_v5,"IBT 856 Freight Checkers, Cler (intermediary for unitemized member dues)",1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
v5_1173,IBT 986 Warehousemen Drivers (intermediary for unitemized member dues),name_v5,IBT 986 Warehousemen Drivers (intermediary for unitemized member dues),1,77,1,0,1,manual_review,direct_contributor,,FALSE,NA,1,0,NA
